Data,Abertura,Maxima,Minima,Fecho,Volume,Fecho_SP500,Retorno_SP500
2026-01-24,89225.34,89319.13,86074.72,86670.36,14426.22019,6915.60986328125,0.0
2026-01-25,86670.36,88860.0,86509.63,88347.08,17766.51453,6915.60986328125,0.0
2026-01-26,88347.08,89523.16,87304.33,89250.0,13125.40425,6950.22998046875,0.005006083031276365
2026-01-27,89249.99,90600.0,88833.65,89299.99,14332.18502,6978.60009765625,0.004081896177137168
2026-01-28,89300.0,89348.0,83383.33,84650.16,30431.38201,6978.02978515625,-8.172305219089626e-05
2026-01-29,84650.16,84735.75,81118.0,84260.49,35195.84793,6969.009765625,-0.001292631274007694
2026-01-30,84260.5,84270.02,75719.9,78741.09,39491.89133,6939.02978515625,-0.004301899620894223
2026-01-31,78741.1,79424.0,75700.0,76968.21,25395.48168,6939.02978515625,0.0
2026-02-01,76968.22,79360.0,74604.0,78738.61,42273.59016,6939.02978515625,0.0
2026-02-02,78738.6,79186.81,72945.5,75770.21,39120.10889,6976.43994140625,0.00539126612916796
2026-02-03,75770.21,76971.52,71888.0,73165.83,38375.36,6917.81005859375,-0.008403983020698336
2026-02-04,73165.84,73341.18,62345.0,62909.86,106298.82899,6882.72021484375,-0.005072391906223106
2026-02-05,62909.87,71751.33,60000.0,70580.26,92539.21531,6798.39990234375,-0.012251015567674717
2026-02-06,70580.26,71690.07,67300.0,69289.38,44255.48036,6932.2998046875,0.0196957966973359
2026-02-07,69289.37,72271.41,68888.0,70330.38,21420.53168,6932.2998046875,0.0
2026-02-08,70330.38,71453.53,68308.0,70138.0,29152.72842,6932.2998046875,0.0
2026-02-09,70138.0,70527.59,67800.0,68841.29,20373.77072,6964.81982421875,0.004691086716887227
2026-02-10,68841.28,69292.88,65756.0,67082.52,28718.24602,6941.81005859375,-0.003303712975458173
2026-02-11,67082.52,68410.52,65118.0,66272.17,24271.74283,6941.47021484375,-4.895607156218951e-05
2026-02-12,66272.17,69482.97,65872.46,68853.96,20244.54955,6832.759765625,-0.01566101212770199
2026-02-13,68853.97,70560.01,68730.13,69822.95,18114.78393,6836.169921875,0.0004990891480125548
2026-02-14,69822.94,70983.0,68000.0,68832.58,22290.05208,6836.169921875,0.0
2026-02-15,68832.59,70126.67,67294.11,68892.43,15515.76534,6836.169921875,0.0
2026-02-16,68892.43,69241.5,66621.06,67503.52,16489.06921,6836.169921875,0.0
2026-02-17,67503.52,68476.22,65870.0,66461.0,15492.43839,6843.22021484375,0.0010313220779065713
2026-02-18,66461.0,67320.0,65631.83,67003.73,14542.26988,6881.31005859375,0.005566070147410729
2026-02-19,67003.73,68318.39,66280.2,68020.01,35351.87091,6861.89013671875,-0.0028221256867719813
2026-02-20,68020.0,68698.7,67534.69,67975.93,8032.84131,6909.509765625,0.006939724763506794
2026-02-21,67975.93,68245.0,67190.0,67643.4,8175.13484,6909.509765625,0.0
2026-02-22,67643.39,67684.86,63888.79,64656.02,33075.90923,6909.509765625,0.0
2026-02-23,64656.01,65026.75,62510.28,64058.15,23102.83622,6837.75,-0.010385652247284827
2026-02-24,64058.15,69988.83,63913.27,67988.04,30749.99259,6890.06982421875,0.0076516140863223114
2026-02-25,67988.04,68860.0,66500.0,67485.18,20737.77792,6946.1298828125,0.008136355657339944
2026-02-26,67485.19,68216.8,64914.46,65872.1,21228.58424,6908.85986328125,-0.005365580569328343
2026-02-27,65872.09,67760.0,63030.0,66973.26,22548.71649,6878.8798828125,-0.00433935281103115
2026-02-28,66973.26,68199.99,65056.0,65776.47,23201.85859,6878.8798828125,0.0
2026-03-01,65776.48,70096.0,65259.21,68830.06,32010.38431,6878.8798828125,0.0
2026-03-02,68830.06,69258.08,66158.0,68338.0,24972.2418,6881.6201171875,0.0003983547353176853
2026-03-03,68338.01,74050.0,67400.0,72666.77,44919.0761,6816.6298828125,-0.009444031095625416
2026-03-04,72666.77,73558.15,70645.47,70890.72,26590.51253,6869.5,0.007756049264286302
2026-03-05,70891.02,71419.98,67744.78,68114.02,22629.88722,6830.7099609375,-0.005646704863891072
2026-03-06,68114.02,68551.04,66915.26,67262.91,12719.54315,6740.02001953125,-0.013276795812569242
2026-03-07,67262.91,68200.0,65618.49,65971.2,21593.63901,6740.02001953125,0.0
2026-03-08,65971.2,69480.0,65821.97,68944.58,24695.16611,6740.02001953125,0.0
