Date,Open,High,Low,Close,Volume,MA7,MA30,Daily_Return,Volatility_Amplitude,Dist_MA7,Dist_MA30,Volume_MA7,Volume_Momentum,Next_Day_Close,Target
2024-05-16,65235.21,67451.2,65106.38,67024.0,26292.23409,63613.322857142855,63270.962666666666,0.027420621471135005,0.035944086023483326,0.053615767730236956,0.059316899493147175,26986.88412857143,-0.02574028314132017,66915.2,0
2024-05-17,67024.0,67400.01,66600.0,66915.2,14441.25774,64483.21000000001,63385.8,-0.0016232991167343476,0.011936172117450388,0.037715088935553774,0.055681240908847,27139.26818285714,-0.46788330316430565,66274.01,0
2024-05-18,66915.2,67700.0,65857.25,66274.01,18025.30409,65167.49857142857,63467.666666666664,-0.009582127827459267,0.027538586150829707,0.016979498259528887,0.04421689784299613,27892.435572857146,-0.3537565393700903,71446.62,1
2024-05-19,66274.0,71515.56,66060.31,71446.62,50816.7011,66382.71857142857,63684.53433333334,0.0780490086610133,0.08231357696834354,0.07628342944591228,0.12188337008226939,30475.761674285714,0.6674464659197409,70148.34,0
2024-05-20,71446.62,71979.0,69162.94,70148.34,49607.4336,67607.12571428572,63858.10733333333,-0.01817132846872251,0.039414880647957846,0.03758796515701161,0.09850327435844972,33407.006415714284,0.4849410025755918,69166.62,0
2024-05-21,70148.34,70666.0,68842.19,69166.62,27673.18026,68030.0,63936.350666666665,-0.013994914206095272,0.025999332272153522,0.016707628987211457,0.08180431442828877,31137.496854285713,-0.11125867344114687,67969.65,0
2024-05-22,69166.62,70096.12,66312.16,67969.65,40513.17374,68420.63428571427,63988.20566666666,-0.017305602037514647,0.054707892333035676,-0.0065913490926002944,0.062221534294520535,32481.326374285713,0.24727584314638112,68549.99,1
2024-05-23,67969.66,69250.0,66600.12,68549.99,28095.83664,68638.63285714286,64130.219000000005,0.00853807419369174,0.038986218262677855,-0.0012914426388320826,0.06891869494473425,32738.983881428572,-0.14182319336008561,69290.57,1
2024-05-24,68549.99,69610.0,68500.0,69290.57,12130.39418,68977.97142857143,64289.95999999999,0.010803502670095236,0.016192562537208247,0.004531860896377365,0.07778212958913049,32408.860515714285,-0.6257074766908802,68507.67,0
2024-05-25,69290.56,69562.23,68128.01,68507.67,11872.11797,69297.06571428572,64447.882,-0.011298653092138372,0.020698634850115243,-0.011391473883474836,0.06299335019264093,31529.833927142852,-0.6234639866028683,69436.43,1
2024-05-26,68507.67,70687.56,68250.0,69436.43,23136.92737,69009.89571428571,64647.03033333333,0.013557022155329394,0.03558083350375217,0.0061807698924834864,0.0740853778119666,27575.580537142854,-0.16096318121622938,68398.39,0
2024-05-27,69436.43,69591.81,67277.91,68398.39,32622.97042,68759.90285714286,64823.022666666664,-0.014949501292045022,0.03332400585686785,-0.005257611516612411,0.05515582560410073,25149.22865428572,0.2971757849297168,67652.42,0
2024-05-28,68398.4,68935.68,67124.65,67652.42,23159.83149,68543.58857142857,64949.23666666667,-0.010906395471239035,0.02647766614423728,-0.013001486937029754,0.0416199400034005,24504.46454428571,-0.05487298250715176,68352.17,1
2024-05-29,67652.41,69500.0,67128.0,68352.17,28478.2184,68598.23428571428,65205.242333333335,0.010343460048208108,0.03506157430311795,-0.0035870352681297004,0.04826188131591275,22785.18521,0.2498567879756112,67540.01,0
2024-05-30,68352.17,69044.1,66670.0,67540.01,26690.32184,68453.95142857142,65511.077000000005,-0.01188199291990296,0.03473335228420701,-0.013351185862880192,0.030970838717855147,22584.39738142857,0.18180358719457274,67766.85,1
2024-05-31,67540.01,67900.0,67428.44,67766.85,8837.66133,68236.27714285713,65801.28499999999,0.003358601812466582,0.006981935596396828,-0.006879436606342785,0.02987122515920498,22114.006974285712,-0.6003591144618665,67765.63,0
2024-06-01,67766.84,68460.0,67257.47,67765.63,15426.32529,68130.27142857143,65964.07233333333,-1.7855340458428503e-05,0.017745109555056704,-0.005352120590826084,0.02731119536651623,22621.75087714286,-0.3180755382826338,68809.9,1
2024-06-02,67765.62,70288.0,67612.48,68809.9,29633.374,68040.76714285715,66128.00099999999,0.015410174067617162,0.03948196740471059,0.011304000372717558,0.040556178312421774,23549.814681428576,0.25832726927439176,70537.84,1
2024-06-03,68809.89,71063.45,68567.32,70537.84,29619.78489,68346.40285714285,66345.529,0.0251119424838493,0.03627574466402998,0.03206367930493244,0.06318905076482248,23120.788177142855,0.2810888912205006,71108.0,1
2024-06-04,70537.83,71758.0,70383.66,71108.0,28703.18082,68840.05714285714,66610.28933333333,0.008083180330327688,0.019483729510817054,0.03294510422088138,0.06752276129831952,23912.695224285715,0.2003323151481926,70799.06,0
2024-06-05,71108.0,71700.0,70117.64,70799.06,21842.00449,69189.61285714286,66893.18866666667,-0.004344658828823794,0.022252911064859097,0.02326139829948461,0.05838967182139504,22964.664665714285,-0.04888641711326145,69355.6,0
2024-06-06,70799.06,71997.02,68420.0,69355.6,35598.45045,69448.98285714285,67165.27433333333,-0.020388123797123747,0.050523552148856274,-0.0013446252673697911,0.03261098370262501,24237.25446714286,0.46874929659458336,69310.46,0
2024-06-07,69355.6,69582.2,69168.02,69310.46,9773.82967,69669.49857142857,67373.156,-0.0006508486697541282,0.005971832123144965,-0.005153454220148605,0.028754835234377378,24370.992801428572,-0.59895644179801,69648.14,1
2024-06-08,69310.46,69857.14,69130.24,69648.14,9890.56709,69938.42857142857,67668.09433333334,0.0048719919042521575,0.010487594513151321,-0.004150630452499976,0.02926114125385213,23580.170201428573,-0.5805557379140209,69540.0,0
2024-06-09,69648.15,70195.94,69172.29,69540.0,17122.66941,70042.72857142857,67958.56133333333,-0.0015528050637381493,0.014697447096584888,-0.007177455557230223,0.023270631920970068,21792.92668857143,-0.21430151834634456,67314.24,0
2024-06-10,69540.0,69590.01,66051.0,67314.24,41436.01588,69582.21428571429,68152.90299999999,-0.03200690250215696,0.05089171699741148,-0.03259416661277357,-0.012305609344329558,23480.95968714286,0.7646644954928542,68263.99,1
2024-06-11,67314.23,69999.0,66905.0,68263.99,37175.32356,69175.92714285714,68330.36666666667,0.01410934953872323,0.04596353549613507,-0.01318286838387963,-0.0009714080269825865,24691.26579285714,0.5056062282053735,66773.01,0
2024-06-12,68263.98,68449.3,66251.78,66773.01,29079.55571,68600.77714285716,68503.55066666666,-0.021841240431630285,0.032191501286622966,-0.02664353406741943,-0.025262057949190894,25725.20168142857,0.13039174853167393,66043.99,0
2024-06-13,66773.01,67370.24,65078.0,66043.99,28408.18797,68127.69,68498.13366666666,-0.010917884336799997,0.034328840350315276,-0.030585214323280256,-0.03582789099932688,24698.02132714286,0.15022120977682157,66228.25,1
2024-06-14,66043.99,66478.48,65857.1,66228.25,11451.80242,67687.37428571428,68531.235,0.0027899586321176954,0.009408577525373468,-0.021556816187834213,-0.03360489563627447,24937.73172,-0.5407841198798493,66676.87,1
2024-06-15,66228.25,66998.7,66034.5,66676.87,9392.52223,67262.90714285713,68519.664,0.006773846508098815,0.014558741926594725,-0.00871263476038102,-0.02689438173543888,24866.58245428571,-0.6222833496614564,66504.33,0
2024-06-16,66676.86,67298.81,65130.0,66504.33,27386.16851,66829.24,68505.96833333332,-0.002587554362937889,0.032527176594698635,-0.004861794029080736,-0.0292184517937742,26332.79661142857,0.0400022798229589,65175.32,0
2024-06-17,66504.33,66588.23,64060.0,65175.32,42350.10244,66523.68000000001,68469.34533333333,-0.019983811580388856,0.03801602091172102,-0.020268872678120147,-0.04810949071145393,26463.380405714288,0.6003285215540818,64974.37,0
2024-06-18,65175.32,65727.54,64666.0,64974.37,20060.79576,66053.7342857143,68253.60366666668,-0.0030832222994838705,0.01628745359439729,-0.016340700452233625,-0.04804484291674358,24018.447862857145,-0.16477551444851593,64869.99,0
2024-06-19,64974.37,66482.94,64559.15,64869.99,24265.29031,65781.87428571428,68077.65866666667,-0.0016064796011104787,0.029608444068022526,-0.013862242382356579,-0.047117787677931185,23330.695662857142,0.04005858464952454,64143.56,0
2024-06-20,64869.99,65066.66,63379.35,64143.56,25993.56442,65510.38428571429,67910.22333333333,-0.011198244365383752,0.026010640667587664,-0.020864238557250395,-0.05546533568068073,22985.749441428572,0.13085564106734168,64262.01,1
2024-06-21,64143.56,64546.81,63943.82,64262.01,7308.95542,65229.49285714286,67786.63533333332,0.0018466390078755274,0.009400631957440436,-0.0148319849621047,-0.05199587375891081,22393.914155714283,-0.6736186729493663,63210.01,0
2024-06-22,64262.01,64521.0,63178.32,63210.01,8224.45447,64734.22714285715,67608.636,-0.01637048078639308,0.02089383758771318,-0.023545768755274765,-0.06506012042603547,22227.047332857142,-0.6299798913082711,60293.3,0
2024-06-23,63210.01,63369.8,58402.0,60293.3,52161.35414,63846.93714285714,67308.727,-0.04614316624851031,0.07859198250403698,-0.05565869408748449,-0.10422759889664822,25766.359565714287,1.0243975097439808,61806.01,1
2024-06-24,60293.3,62420.0,60257.06,61806.01,31189.24361,63365.607142857145,67085.33833333333,0.02508918901436808,0.03587363770103813,-0.024612675758650056,-0.07869571003877819,24171.95116142857,0.29030724088872883,60864.99,0
2024-06-25,61806.01,62487.81,60712.0,60864.99,22485.66463,62778.55285714286,66799.62366666667,-0.01522538018551924,0.02873199548069836,-0.0304811559052231,-0.08884232187116466,24518.361,-0.08290506734932247,61706.47,1
2024-06-26,60864.98,62389.22,60606.63,61706.47,18344.28631,62326.62142857142,66576.55966666667,0.013825520028101512,0.02928761333693043,-0.009950024794495528,-0.07315021519661082,23672.503285714287,-0.22508041973447404,60427.84,0
2024-06-27,61706.46,62225.31,60063.0,60427.84,24821.19255,61795.80428571429,66335.74033333334,-0.02072100716845534,0.035041874059863386,-0.022136847339820617,-0.0890605924294577,23505.02159,0.055995309553765846,60986.68,1
2024-06-28,60427.84,61224.0,60383.77,60986.68,11509.55904,61327.9,66090.224,0.009248055201046467,0.013904683668984416,-0.0055638624508584375,-0.07722086098543109,24105.107821428574,-0.5225261332468126,62772.01,1
2024-06-29,60986.68,63058.76,60712.21,62772.01,17326.30136,61265.32857142857,65931.29066666667,0.02927409722909989,0.03847643452635892,0.024592725832112566,-0.04791777371141204,25405.371662857146,-0.31800638109415297,62899.99,1
2024-06-30,62772.01,63861.76,62497.2,62899.99,24547.10538,61637.712857142855,65769.062,0.002038806786655325,0.021738351217365906,0.020478974386715337,-0.043623428900354505,21460.478982857145,0.14382840194799407,62135.47,0
2024-07-01,62900.0,63288.83,61806.28,62135.47,18573.11875,61684.778571428564,65581.39,-0.01215468998410173,0.02356995230524647,0.0073063637255267825,-0.05254417449828371,19658.17543142857,-0.055196205019812386,60208.58,0
2024-07-02,62135.46,62285.94,59400.0,60208.58,32160.11127,61591.00571428571,65294.67933333334,-0.031010955740892517,0.04644594246184067,-0.022445253138074075,-0.07789454493479461,21040.23923714286,0.5285050187655163,57050.01,0
2024-07-03,60208.57,60498.19,56771.0,57050.01,54568.77276,60925.79714285715,64845.085,-0.052460305899974004,0.061904642478637216,-0.06361487784508268,-0.12021072992656262,26215.165872857146,1.081572667693849,56628.79,0
2024-07-04,57050.02,57546.0,53485.93,56628.79,81348.24756,60383.07571428572,64362.44466666667,-0.00738352063680251,0.07116684621670596,-0.06217446974794479,-0.12015787633175362,34290.45944571429,1.3723288889955985,58230.13,1
2024-07-05,56628.79,58475.0,56018.0,58230.13,21651.31558,59989.282857142854,63943.48033333333,0.0282778424190239,0.043387824461726975,-0.02932445219143667,-0.08935000571676738,35739.28180857143,-0.3941871664917644,55857.81,0
2024-07-06,58230.13,58449.46,55724.37,55857.81,19118.93918,59001.53999999999,63493.554000000004,-0.040740420809639265,0.04679862469824465,-0.05328216856712547,-0.12026014483297007,35995.372925714284,-0.46885008749716656,56714.62,1
2024-07-07,55857.81,58236.73,54260.16,56714.62,48090.2049,58117.91571428572,63073.69266666666,0.015339126256471654,0.07119093999567831,-0.02414566484428796,-0.10081973003028753,39358.67285714286,0.2218451845302128,58050.0,1
2024-07-08,56714.61,58296.0,56289.45,58050.0,27732.20788,57534.27714285715,62687.088,0.023545784763396933,0.03537977251364336,0.008963749659395455,-0.07397197968423741,40667.11416142857,-0.3180679659265547,57725.85,0
2024-07-09,58050.0,59470.0,57157.79,57725.85,24951.73799,57179.601428571434,62293.283,-0.0055839793281654,0.03983135228251506,0.009553207049037178,-0.07332143659854955,39637.34655,-0.37049928509909297,57339.89,0
2024-07-10,57725.85,59650.0,57050.0,57339.89,29761.05735,57221.01285714286,61960.80466666667,-0.006686086042907971,0.0450404801315182,0.002077508539632611,-0.07457802866709065,36093.38720571429,-0.1754429369464043,57889.1,1
2024-07-11,57339.89,58526.68,56542.47,57889.1,23652.4569,57401.05714285715,61614.975,0.009578148824491975,0.034604356583174456,0.00850233221190039,-0.06047028340107255,27851.131397142857,-0.15075418076457686,59204.02,1
2024-07-12,57889.09,59850.0,57756.63,59204.02,15357.74519,57540.18428571429,61362.67533333333,0.022714642776384988,0.03616173617515844,0.028916065093291546,-0.03517863785447951,26952.049912857143,-0.4301826673794569,60797.91,1
2024-07-13,59204.01,61420.69,59194.01,60797.91,21178.33907,58245.91285714286,61187.806,0.026922162873764824,0.037610290248920646,0.043814183994614585,-0.006372119307562579,27246.249897142854,-0.22270627517731006,64724.14,1
2024-07-14,60797.91,64900.0,60632.3,64724.14,38690.9782,59390.130000000005,61137.669,0.06457837119729931,0.07019484715839733,0.08981307163328307,0.058662213634608766,25903.503225714285,0.49365813044127743,65043.99,1
2024-07-15,64724.06,65388.97,62373.24,65043.99,42530.52915,60389.27142857143,61083.23966666667,0.004942984108228073,0.04659364693747585,0.0770785681184145,0.06484185113538968,28017.549121428572,0.5179960590297141,64087.99,0
2024-07-16,65044.0,66128.63,63854.0,64087.99,29567.52954,61298.148571428566,61002.695,-0.014697896808314403,0.03497063526228406,0.04551265402935503,0.05057637207667626,28676.947914285713,0.031055662840278574,63987.92,0
2024-07-17,64087.99,65133.3,63238.48,63987.92,22568.7225,62247.86714285713,60963.115,-0.0015614470043451153,0.029565913987940638,0.027953614107765215,0.04961696921162904,27649.471507142858,-0.18375573673552195,66660.0,1
2024-07-18,63987.92,67386.0,63300.67,66660.0,35634.72739,63500.852857142854,61019.30266666666,0.041759132036171855,0.06384533205642567,0.049749680527350446,0.09244119625796234,29361.224434285712,0.2136662580184697,67139.96,1
2024-07-19,66660.01,67598.0,66222.46,67139.96,14386.92434,64634.55857142857,61094.96833333333,0.007199968916896528,0.02063516042076792,0.03876256733157204,0.09894418200996982,29222.53574142857,-0.5076770726777223,68165.34,1
2024-07-20,67139.97,68366.66,65777.0,68165.34,21819.11191,65687.04857142858,61229.02766666667,0.015272124786472132,0.038571062811020074,0.03772876818900623,0.11328470494574723,29314.07471857143,-0.25567795949647104,67532.01,0
2024-07-21,68165.35,68474.55,66559.97,67532.01,21451.04303,66088.17285714285,61338.02766666667,-0.009291230808614803,0.028087290683609805,0.021847133616148838,0.1009811134944491,26851.226837142858,-0.20111497474196868,65936.01,0
2024-07-22,67532.0,67750.98,65441.08,65936.01,31406.15316,66215.60428571429,61428.89433333334,-0.023633092459870955,0.034204525262097885,-0.004222483336523981,0.07337126470500298,25262.030267142858,0.24321572050558884,65376.0,0
2024-07-23,65936.0,67102.01,65111.0,65376.0,23082.56277,66399.60571428572,61598.31766666667,-0.008493084202863382,0.03019609924775532,-0.015415840248965376,0.061327686801056686,24335.606442857144,-0.05149013548519686,65799.95,1
2024-07-24,65376.01,66175.49,63456.7,65799.95,35126.42934,66658.46714285715,61731.449,0.006484641690430405,0.04158696745182228,-0.01287934120983074,0.065906455557199,26129.564562857144,0.34431743994432235,67907.99,1
2024-07-25,65799.95,68200.0,65722.63,67907.99,24244.36023,66836.75142857143,61966.21566666666,0.03203710641117521,0.037650028609444164,0.01602768759001419,0.09588731971782466,24502.369254285713,-0.010529962290915462,67896.5,0
2024-07-26,67908.0,69399.99,66650.0,67896.5,31710.21921,66944.82857142857,62172.55,-0.00016934676326795076,0.040495817871237634,0.014215757197077811,0.09206554982866227,26977.125664285715,0.17544840041948198,68249.88,1
2024-07-27,67896.49,68318.43,67066.66,68249.88,10868.69394,66956.9057142857,62433.28466666667,0.00520483459454236,0.01843644642013143,0.019310544176452803,0.09316497384989961,25412.78024,-0.5723138579346563,66784.69,0
2024-07-28,68249.88,70079.99,66428.0,66784.69,36467.29633,66850.14571428571,62626.551666666666,-0.02146802309396005,0.05350910507095404,-0.0009791409365876769,0.06639577340079748,27557.95928285714,0.3232945137808172,66188.0,0
2024-07-29,66784.68,67000.0,65302.67,66188.0,23132.25441,66886.14428571428,62740.418,-0.008934384352818537,0.02541496043703439,-0.010437801328957668,0.05494993673775017,26375.97374714286,-0.12298007907648262,64628.0,0
2024-07-30,66188.0,66849.24,64530.0,64628.0,22625.43905,66779.28714285714,62798.01833333333,-0.023569227050220583,0.03504018855381648,-0.032214886305315174,0.02914075499887722,26310.670358571428,-0.1400660362639092,65354.02,1
2024-07-31,64628.01,65659.78,62302.0,65354.02,35542.26854,66715.58285714286,62905.30333333334,0.011233674067946618,0.051955491125287606,-0.0204084682893104,0.03892703058263598,26370.07595857143,0.3478257929874185,61498.33,0
2024-08-01,65354.02,65596.14,61230.01,61498.33,38820.42937,65799.91714285714,62948.295000000006,-0.05899698289408969,0.06680736701430146,-0.0653737471054566,-0.023034221975353004,28452.37155,0.36440047894707034,60697.99,0
2024-08-02,61498.34,62198.22,59850.0,60697.99,28034.71567,64771.55857142858,63069.89433333334,-0.013014172415060286,0.038183469667636576,-0.0628913162084303,-0.037607552040558184,27927.299615714284,0.003846274282289565,58161.0,0
2024-08-03,60697.99,61117.63,57122.77,58161.0,31616.52003,63330.29,63120.968,-0.04179693594466634,0.06581535895999194,-0.08162429068302073,-0.07857876957780496,30891.274771428572,0.023477349637969897,54018.81,0
2024-08-04,58161.0,58305.59,49000.0,54018.81,162065.59186,61506.59285714286,62980.59066666666,-0.07121937380719043,0.15999707707914232,-0.12173951619356027,-0.14229432547081225,48833.88841857143,2.3187115977921344,56022.01,1
2024-08-05,54018.82,57040.99,53950.0,56022.01,55884.77676,60054.30857142858,62986.064,0.03708318693373906,0.05722061311224492,-0.06714420109645522,-0.11056499736195607,53512.82018285714,0.04432501537085347,55134.16,0
2024-08-06,56022.0,57736.05,54558.62,55134.16,44269.37684,58698.04571428571,62933.382,-0.01584805969083568,0.05671753953803863,-0.06071557699949699,-0.12392821984364347,56604.81129571429,-0.21792201357710808,61685.99,1
2024-08-07,55133.76,62745.14,54730.0,61685.99,48349.52949,58174.04142857143,63054.581666666665,0.11884242975628717,0.14537626310993482,0.060369685261435546,-0.021704872675258155,58434.42000285714,-0.17258476275393925,60837.99,0
2024-08-08,61686.0,61744.37,59535.0,60837.99,30972.48017,58079.707142857136,63158.31966666667,-0.013747203579418377,0.035816392698505374,0.0474913354910414,-0.03673830587819267,57313.28440285714,-0.4595933474638564,60923.51,1
2024-08-09,60837.99,61470.58,60242.0,60923.51,9995.20621,58111.92428571428,63277.77366666667,0.0014057006156844446,0.020194289785050456,0.04838225112736278,-0.03720522278594071,54736.21162285714,-0.8173931678197083,58712.59,0
2024-08-10,60923.51,61858.0,58286.73,58712.59,19189.84512,58190.72285714286,63305.223333333335,-0.03629009556409349,0.05861891411049686,0.008968218939955667,-0.07254746277650505,52960.97235,-0.6376606344539669,59346.64,1
2024-08-11,58712.59,60711.09,57642.21,59346.64,37009.91743,58951.84142857143,63309.977333333336,0.01079921699928419,0.05226953878205676,0.006696967590179903,-0.06260209686169955,35095.87600285715,0.054537502554061645,60587.15,1
2024-08-12,59346.64,61578.1,58392.88,60587.15,27858.95851,59604.00428571428,63302.952000000005,0.02090278404977943,0.05367144626890421,0.01649462525324587,-0.04290166436472036,31092.18768142857,-0.10398847467911644,58683.39,0
2024-08-13,60587.16,61800.0,58433.18,58683.39,28422.76326,60111.037142857145,63101.59366666667,-0.03142200426625054,0.05556986001654475,-0.023750166537041522,-0.07001730716985961,28828.38574142857,-0.014070246078526014,57541.06,0
2024-08-14,58683.39,59849.38,56078.54,57541.06,37686.17622,59518.904285714285,62851.496,-0.01946598517911119,0.06425736481822193,-0.03323052246089498,-0.08449179952693571,27305.049559999996,0.38019072762305606,58874.6,1
2024-08-15,57541.05,59817.76,57098.62,58874.6,27610.84344,59238.42,62677.71633333333,0.023175628529545352,0.04725565487595376,-0.006141622278244418,-0.06067732769821344,26824.815741428574,0.02930225900331071,59491.99,1
2024-08-16,58874.59,59700.0,58785.05,59491.99,7721.72931,59033.91714285714,62527.852,0.010486697232201558,0.015540660240691223,0.007759486060095883,-0.048552155605793096,26500.033327142857,-0.7086143547566425,58427.35,0
2024-08-17,59491.99,60284.99,58408.92,58427.35,13634.85717,58993.16857142857,62253.43033333334,-0.01789551837146479,0.03153483351288131,-0.00959125582046813,-0.06145975109880299,25706.463620000002,-0.4695942090069564,59438.5,1
2024-08-18,58427.35,59617.63,57787.3,59438.5,22809.31251,59006.291428571436,61996.715000000004,0.017306107499313276,0.03132659619168068,0.007324787933025127,-0.04126371856960492,23677.805774285713,-0.03667963461499898,59013.8,0
2024-08-19,59438.5,61400.0,58548.23,59013.8,31477.44548,58781.52714285714,61691.66366666667,-0.007145200501358498,0.04797849878445783,0.0039514600663294345,-0.043407220805970446,24194.732484285712,0.30100407187574196,61156.03,1
2024-08-20,59013.8,61820.93,58783.47,61156.03,27983.6422,59134.76142857142,61479.131,0.03630049242719492,0.05147033405745773,0.03418071744265099,-0.005255458148879859,24132.000904285716,0.15960720832851663,60375.84,0
2024-08-21,61156.03,61400.0,59724.87,60375.84,21241.20588,59539.729999999996,61293.792,-0.012757368324922372,0.0273910847384959,0.014042892031925583,-0.014976263827827862,21782.719427142853,-0.024859776987628365,64037.24,1
2024-08-22,60375.83,64955.0,60342.14,64037.24,38118.07089,60277.25,61249.166666666664,0.06064363835660721,0.07640242792521446,0.06237826045481501,0.04552018394808093,23283.751920000002,0.6371103343210676,64157.01,1
2024-08-23,64037.24,64494.5,63531.0,64157.01,15857.15616,60943.68142857143,61194.402,0.001870317958737823,0.01504593264794048,0.052726197303894926,0.04841305582167467,24445.955755714287,-0.3513382614916432,64220.0,1
2024-08-24,64157.02,65000.0,63773.27,64220.0,12305.47977,61771.20285714285,61071.469000000005,0.0009816540730851152,0.019120744697930223,0.039643021822327734,0.051554859438537416,24256.04469857143,-0.4926839918494734,62834.0,0
2024-08-25,64219.99,64481.0,62800.0,62834.0,19470.05276,62256.27428571428,60902.719000000005,-0.021581909308923872,0.02617565029206638,0.009279799038958685,0.031710915895232776,23779.007591428566,-0.18120835425368143,59415.0,0
2024-08-26,62834.0,63212.0,58034.01,59415.0,35135.94178,62313.58857142857,60608.223,-0.05441321577489894,0.08240745456281627,-0.04651615543062467,-0.019687477060662185,24301.649919999996,0.44582536147405777,59034.9,0
2024-08-27,59415.0,60234.98,57860.0,59034.9,36868.54275,62010.57,60349.89666666666,-0.006397374400403914,0.03997273415804095,-0.04798649649567805,-0.021789542970219813,25570.921427142857,0.44181518272802706,59359.01,1
2024-08-28,59034.9,61166.99,58713.09,59359.01,27020.90743,61865.30857142858,60122.263666666666,0.005490142271774841,0.0415669375233972,-0.04051218088623688,-0.012695025438468833,26396.593077142858,0.023651323147370236,59123.99,0
2024-08-29,59359.0,59944.07,57701.1,59123.99,28519.32195,61163.41571428572,59938.79666666666,-0.003959130039252717,0.0377865193146785,-0.03334388196716395,-0.013593977723610129,25025.34322857143,0.13961761441255666,58973.99,0
2024-08-30,59123.99,59462.38,58744.0,58973.99,8798.409,60422.98428571429,59726.12899999999,-0.0025370412247211326,0.012150397833434405,-0.023980846077754425,-0.012593131558885988,24016.950777142858,-0.6336583656417566,57301.86,0
2024-08-31,58974.0,59076.59,57201.0,57301.86,20705.15741,59434.67857142857,59586.246666666666,-0.0283538508495269,0.031803676196289835,-0.03588508632826796,-0.038337482128146555,25216.90472571429,-0.17891756997097072,59132.13,1
2024-09-01,57301.77,59425.69,57128.0,59132.13,22895.01461,58905.840000000004,59534.05133333333,0.031942468792848816,0.04009806328844646,0.003841554589493904,-0.006751116786642986,25706.18499,-0.10935774332494613,57487.73,0
2024-09-02,59132.12,59809.65,57415.0,57487.73,22828.18447,58630.51571428571,59511.60899999999,-0.02780874421549573,0.04049660319975001,-0.019491312678446435,-0.03400813780719635,23947.933945714285,-0.046757665118525804,57970.9,1
2024-09-03,57487.74,58519.0,55606.0,57970.9,35560.82146,58478.51571428571,59643.34533333334,0.008404574610169116,0.05067167364728549,-0.008680379590443443,-0.028040770080658844,23761.11661857143,0.49659723618401214,56180.0,0
2024-09-04,57970.9,58327.07,55643.65,56180.0,27806.91413,58024.37142857142,59648.61166666667,-0.0308930860138449,0.04628908642094565,-0.03178615094248565,-0.05815075271240604,23873.40329,0.16476539989787115,53962.97,0
2024-09-05,56180.0,57008.0,52550.0,53962.97,54447.76826,57287.08285714285,59609.572,-0.03946297614809539,0.07935208259166963,-0.05802552148504768,-0.09472643084905892,27577.467048571427,0.9743571142376004,54160.86,1
2024-09-06,53962.97,54850.0,53745.54,54160.86,16694.04774,56599.49285714286,59358.734333333334,0.003667144339905669,0.0204669980173441,-0.043085772222340765,-0.08756713551445164,28705.41544,-0.41843559885437415,54869.95,1
2024-09-07,54160.86,55318.0,53629.01,54869.95,16274.14779,56252.07714285714,59159.799666666666,0.013092295801802196,0.03118469684565566,-0.0245702419014165,-0.07251291740062747,28072.414065714285,-0.4202797183062313,57042.0,1
2024-09-08,54869.95,58088.0,54591.96,57042.0,32384.51737,55953.48714285714,59030.416,0.03958541970605045,0.06371502069894361,0.019453887732925938,-0.03368460083357701,29428.05731714286,0.10046398989222108,57635.99,1
2024-09-09,57042.01,58044.36,56386.4,57635.99,23626.78126,55974.66714285715,58994.52933333334,0.010413027170676417,0.029065595689913435,0.0296799059635828,-0.023028225645419866,29542.142572857145,-0.20023467486383625,57338.0,0
2024-09-10,57635.99,57981.71,55545.19,57338.0,33026.56757,55884.25285714286,58927.57466666667,-0.005170207018218963,0.04227428035850511,0.026013538135212375,-0.02697505668031228,29180.106302857144,0.13181793195750738,58132.32,1
2024-09-11,57338.0,58588.0,57324.0,58132.32,31074.40631,56163.15571428571,58845.746999999996,0.013853291011196757,0.0220447172904531,0.03506149646810905,-0.012123679898226054,29646.8909,0.04815059409821622,60498.0,1
2024-09-12,58132.31,60625.0,57632.62,60498.0,29825.23333,57096.73142857143,58906.23399999999,0.0406949250769495,0.05147533273664848,0.059570285134160246,0.027022029620837936,26129.385910000005,0.14144409794895152,59993.03,0
2024-09-13,60497.99,60610.45,59400.0,59993.03,12137.90901,57929.898571428566,58987.96633333333,-0.008346723585362079,0.020008102748537548,0.03561427655578502,0.01703845257161748,25478.50894857143,-0.5236020665691048,59132.0,0
2024-09-14,59993.02,60395.8,58691.05,59132.0,13757.92361,58538.76285714286,58996.54633333333,-0.014352002949676427,0.028415805705397063,0.010134090881026467,0.0022959592566884914,25119.04835142857,-0.4522912087464667,58213.99,0
2024-09-15,59132.0,59210.7,57493.3,58213.99,26477.5642,58706.19,58953.94633333333,-0.015524758168166172,0.029043495907461175,-0.008384124399829121,-0.012551430045912878,24275.19789857143,0.09072495765557394,60313.99,1
2024-09-16,58213.99,61320.0,57610.01,60313.99,33116.25878,59088.76142857142,59016.834333333325,0.03607380287796799,0.06373021330439639,0.020735390991562328,0.02197941792913189,25630.83754428571,0.2920474690997029,61759.99,1
2024-09-17,60313.99,61786.24,59174.8,61759.99,36087.02469,59720.47428571428,59094.21733333333,0.023974537250810304,0.043297417398517245,0.03415103008941764,0.04511055035435737,26068.045704285712,0.3843394744419647,62947.99,1
2024-09-18,61759.98,63850.0,61555.0,62947.99,34332.52608,60408.427142857145,59225.356999999996,0.019235919441683673,0.03715998612693851,0.04203987717040135,0.0628553914837525,26533.491385714286,0.29393171750042446,63201.05,1
